date,district,rain_mean,rain_max,rain_min,ante_15d,Flood occurrences
1999-01-17,KAPCHORWA,0.7330428094697996,9.186562538146973,0.0,42.010826004183485,False
1999-01-18,KAPCHORWA,0.0543566247286651,1.3982478380203247,0.0,42.04340230141576,False
1999-01-19,KAPCHORWA,1.3202770506584751,10.87722110748291,0.0,43.329235634592294,False
1999-01-20,KAPCHORWA,0.0596571149987004,1.0529104471206665,0.0,43.330868094394916,False
1999-01-21,KAPCHORWA,0.0,0.0,0.0,41.969823947075575,False
1999-01-22,KAPCHORWA,0.0,0.0,0.0,41.71017452535435,False
1999-01-23,KAPCHORWA,0.0,0.0,0.0,34.313618938284876,False
1999-01-24,KAPCHORWA,0.0,0.0,0.0,31.669546453306925,False
1999-01-25,KAPCHORWA,0.0,0.0,0.0,14.225583291830254,False
1999-01-26,KAPCHORWA,0.0515677901666049,0.319588154554367,0.0,12.594284360978946,False
1999-01-27,KAPCHORWA,0.0192713107727764,0.1056935489177703,0.0,9.08177565578969,False
1999-01-28,KAPCHORWA,0.0192713107727764,0.1056935489177703,0.0,6.528596512171879,False
1999-01-29,KAPCHORWA,0.3642232999284355,1.4217575788497925,0.0,6.5476892657519,False
1999-02-28,KAPCHORWA,4.3192525801060775,13.82850742340088,0.0,6.156608947755146,False
1999-03-01,KAPCHORWA,3.745005501956576,7.920085906982422,1.1815751791000366,9.894502343516129,False
1999-03-02,KAPCHORWA,8.72645916185647,14.048784255981444,0.5147305727005005,18.6209615053726,False
1999-03-03,KAPCHORWA,6.807510868987402,13.45741081237793,0.5104040503501892,25.42847237436,False
1999-03-04,KAPCHORWA,1.3121921235721157,5.4358015060424805,0.0926822051405906,26.73659034345697,False
1999-03-05,KAPCHORWA,1.5644233149479727,4.999053478240967,0.0,28.301013658404944,False
1999-03-06,KAPCHORWA,8.853505400678026,25.847450256347656,4.748297691345215,37.15451905908297,False
1999-03-07,KAPCHORWA,22.47434454723129,28.5285701751709,12.49975872039795,59.62886360631426,False
1999-03-08,KAPCHORWA,11.294804336958045,15.501383781433104,6.4092183113098145,70.9236679432723,False
1999-03-09,KAPCHORWA,16.079662699722707,20.523483276367188,11.91493034362793,87.00333064299501,False
